sale_date,atc_category,medicine_name,sales_amount
2024-12-15,Cardiovascular,Losartan,631.29
2024-12-15,Antibiotics,Ciprofloxacin,503.5
2024-12-15,Analgesics,Paracetamol,1281.09
2024-12-16,Cardiovascular,Losartan,1635.68
2024-12-16,Antibiotics,Amoxicillin,1330.88
2024-12-16,Analgesics,Aspirin,2472.16
2024-12-17,Cardiovascular,Losartan,1634.74
2024-12-17,Antibiotics,Amoxicillin,1331.49
2024-12-17,Analgesics,Aspirin,2242.95
2024-12-18,Cardiovascular,Amlodipine,1299.59
2024-12-18,Antibiotics,Azithromycin,534.44
2024-12-18,Analgesics,Ibuprofen,2293.1
2024-12-19,Cardiovascular,Losartan,637.99
2024-12-19,Antibiotics,Azithromycin,2283.69
2024-12-19,Analgesics,Aspirin,784.12
2024-12-20,Cardiovascular,Losartan,2126.12
2024-12-20,Antibiotics,Ciprofloxacin,1889.54
2024-12-20,Analgesics,Aspirin,816.25
2024-12-21,Cardiovascular,Amlodipine,1573.57
2024-12-21,Antibiotics,Ciprofloxacin,1993.42
2024-12-21,Analgesics,Ibuprofen,1470.17
2024-12-22,Cardiovascular,Amlodipine,1841.78
2024-12-22,Antibiotics,Azithromycin,1091.1
2024-12-22,Analgesics,Ibuprofen,2093.35
2024-12-23,Cardiovascular,Atorvastatin,2076.64
2024-12-23,Antibiotics,Amoxicillin,520.58
2024-12-23,Analgesics,Ibuprofen,1970.68
2024-12-24,Cardiovascular,Atorvastatin,2367.12
2024-12-24,Antibiotics,Ciprofloxacin,1911.14
2024-12-24,Analgesics,Ibuprofen,581.21
2024-12-25,Cardiovascular,Atorvastatin,546.39
2024-12-25,Antibiotics,Amoxicillin,929.07
2024-12-25,Analgesics,Ibuprofen,1267.73
2024-12-26,Cardiovascular,Atorvastatin,987.71
2024-12-26,Antibiotics,Azithromycin,1527.57
2024-12-26,Analgesics,Ibuprofen,2225.66
2024-12-27,Cardiovascular,Losartan,1536.23
2024-12-27,Antibiotics,Amoxicillin,1016.66
2024-12-27,Analgesics,Aspirin,680.57
2024-12-28,Cardiovascular,Amlodipine,1043.13
2024-12-28,Antibiotics,Amoxicillin,1513.42
2024-12-28,Analgesics,Ibuprofen,822.83
2024-12-29,Cardiovascular,Losartan,2145.9
2024-12-29,Antibiotics,Azithromycin,2051.14
2024-12-29,Analgesics,Paracetamol,2325.93
2024-12-30,Cardiovascular,Losartan,2461.91
2024-12-30,Antibiotics,Azithromycin,2080.81
2024-12-30,Analgesics,Aspirin,1804.4
2024-12-31,Cardiovascular,Amlodipine,1262.79
2024-12-31,Antibiotics,Amoxicillin,2416.4
2024-12-31,Analgesics,Aspirin,1236.91
